,country,state,lpopd,egood,ebad,mining,plantations,enone,yppp,lyppp,lpoverty,lgini,lhealth,lyear,llit,lschoolspk,lseats,native,black,temp_avg,temp2,rainfall,rain2,alti,alti2,landlocked
179,Mexico,Campeche,1.746758,1,0,0.0,0.0,0,15258.212890625,9.632874,3.5496173,-0.58416235,4.1447206,7.304852,-0.1263644,-5.3322253,-12.034501,15.911901,,26.4,696.95996,1.102699951171875,1.2159472,0.009,8.099999e-05,0.0
180,Mexico,Chiapas,0.8910916,1,0,0.0,0.0,0,3664.332763671875,8.206402,3.8774316,-0.5392105,4.0724397,7.0255384,-0.2618367,-4.975522,-11.943487,25.076546,,24.5,600.25,1.9824000244140625,3.92991,0.559,0.31248102,0.0
181,Mexico,Chihuahua,-0.9062859,0,1,1.0,0.0,0,13247.0166015625,9.491528,1.8405497,-0.72889274,,,-0.05005762,-5.4484024,-12.139948,2.7682137,,18.4,338.56,0.42870001220703124,0.1837837,1.433,2.053489,1.0
182,Mexico,Coahuila de Zaragoza,0.8531383,1,0,0.0,0.0,0,11986.8818359375,9.391568,2.3978953,-0.73330104,,,-0.040544458,-5.6648235,-12.084917,0.10638392,,18.4,338.56,0.31079998779296875,0.096596636,1.631,2.660161,1.0
183,Mexico,Colima,0.9812698,1,0,0.0,0.0,0,8885.4736328125,9.092173,2.867899,-0.747073,,,-0.07527417,-5.45807,-11.8960905,0.36941803,,24.5,600.25,0.8952999877929687,0.8015621,0.488,0.23814401,0.0
184,Mexico,Distrito Federal,5.972121,1,0,0.0,0.0,0,23068.822265625,10.046237,1.7404661,-0.5854784,4.208417,7.813996,-0.030776914,-6.0781493,-12.187567,1.3120229,,15.6,243.36002,0.705,0.497025,2.216,4.9106565,1.0
185,Mexico,Durango,0.9812698,1,0,0.0,0.0,0,7319.62158203125,8.8983135,3.1904764,-0.6679901,,,-0.056299493,-4.976226,-11.966816,1.6182376,,17.8,316.83997,0.5275,0.27825624,1.892,3.5796638,1.0
186,Mexico,Guanajuato,2.656358,0,1,1.0,0.0,0,6483.7900390625,8.7770605,3.11795,-0.66002023,4.225373,8.039157,-0.12870196,-5.516246,-12.00204,0.123469144,,17.9,320.40997,0.5974000244140625,0.35688677,2.108,4.443664,1.0
187,Mexico,Guerrero,2.656358,0,1,1.0,0.0,0,4922.8115234375,8.501636,3.795489,-0.56081307,4.189655,6.672033,-0.24391346,-5.1902328,-11.890262,12.705522,,21.2,449.44003,1.1405,1.3007402,1.261,1.5901212,0.0
188,Mexico,Hidalgo,3.489585,0,1,1.0,0.0,0,5142.3603515625,8.545267,3.465736,-0.53691965,4.225373,8.039157,-0.16224483,-5.1762924,-12.02256,17.682896,,14.2,201.64,0.835,0.697225,2.396,5.7408156,1.0
189,Mexico,Jalisco,2.656358,1,0,0.0,0.0,0,8990.4501953125,9.103918,3.0155349,-0.71642214,,,-0.06751262,-5.5937595,-12.081607,0.4158223,,19.4,376.36,0.8515999755859375,0.7252225,1.552,2.408704,0.0
190,Mexico,Michoacan de Ocampo,2.656358,1,0,0.0,0.0,0,4925.0126953125,8.502082,3.2308044,-0.61395675,,,-0.15075128,-5.2777925,-12.0001,3.202109,,17.8,316.83997,0.8264000244140625,0.682937,2.68,7.1824,0.0
191,Mexico,Morelos,5.351318,0,1,0.0,1.0,0,7567.17919921875,8.931576,3.0106208,-0.73540854,4.225373,8.039157,-0.0978865,-5.8040533,-12.302372,1.9734848,,21.1,445.21002,0.8667999877929687,0.75134224,2.002,4.008004,1.0
192,Mexico,México,3.696366,1,0,0.0,0.0,0,6797.59912109375,8.824325,3.2148678,-0.75219357,4.208417,7.813996,-0.06683124,-5.9414973,-12.132225,3.0118473,,12.2,148.84,0.9332000122070313,0.87086225,1.483,2.199289,1.0
193,Mexico,Nayarit,2.656358,1,0,0.0,0.0,0,5072.6552734375,8.53162,3.1780539,-0.68276155,,,-0.09555887,-5.2007065,-12.063915,4.1078196,,20.6,424.36002,1.0455,1.0930703,0.965,0.93122494,0.0
194,Mexico,Nuevo León,0.8910916,1,0,0.0,0.0,0,16287.8896484375,9.698177,1.7749524,-0.66988766,,,-0.034820676,-5.7853036,-12.188295,0.23525764,,22.2,492.84003,0.602,0.362404,0.56,0.3136,1.0
195,Mexico,Oaxaca,2.656358,1,0,0.0,0.0,0,3801.59716796875,8.243176,3.875359,-0.52251786,,,-0.24302512,-5.1481423,-11.939344,36.5513,,20.2,408.04004,1.503,2.259009,1.55,2.4025,0.0
196,Mexico,Puebla,3.229652,1,0,0.0,0.0,0,6532.3642578125,8.784524,3.5807374,-0.6035714,4.189655,6.672033,-0.15871936,-5.5456996,-11.982292,13.045136,,16.6,275.56,1.1934000244140626,1.4242036,2.174,4.726276,1.0
197,Mexico,Querétaro de Arteaga,2.656358,1,0,0.0,0.0,0,10878.595703125,9.294553,3.1354942,-0.65203595,4.225373,8.039157,-0.10386175,-5.5673175,-12.056142,1.9050174,,19.0,361.0,0.5755,0.33120024,1.825,3.330625,1.0
198,Mexico,Quintana Roo,1.746758,0,0,0.0,0.0,1,14110.1826171875,9.554652,3.0726933,-0.6613633,4.169761,7.1758723,-0.07896939,-5.615714,-12.111023,26.078505,,26.4,696.95996,1.2515999755859375,1.5665025,0.0,0.0,0.0
199,Mexico,San Luis Potosí,2.656358,0,1,1.0,0.0,0,6600.73193359375,8.794936,3.4468079,-0.5711393,,,-0.12065813,-5.0459967,-12.032786,11.159283,,16.5,272.25,0.9845999755859375,0.9694371,1.892,3.5796638,1.0
200,Mexico,Sinaloa,0.9812698,1,0,0.0,0.0,0,6735.96337890625,8.815216,3.068053,-0.733521,,,-0.08380714,-5.3510904,-12.050541,1.1618583,,25.3,640.08997,0.8052000122070313,0.6483471,0.07,0.0049,0.0
201,Mexico,Sonora,0.9812698,0,1,1.0,0.0,0,10636.45703125,9.272042,2.862201,-0.73314077,,,-0.046082776,-5.5658298,-12.070998,2.6165826,,24.8,615.04,0.4361000061035156,0.19018322,0.197,0.038808998,0.0
202,Mexico,Tabasco,3.444488,1,0,0.0,0.0,0,5637.0830078125,8.637122,3.342862,-0.6469723,,,-0.10299201,-5.4318914,-11.97952,3.358652,,28.1,789.61005,2.432699951171875,5.918029,0.008,6.400001e-05,0.0
203,Mexico,Tamaulipas,2.742218,1,0,0.0,0.0,0,9917.1630859375,9.202023,2.7536607,-0.72436917,,,-0.053435154,-5.544776,-12.160953,0.44908223,,23.8,566.43994,0.7729000244140625,0.59737444,0.297,0.088208996,0.0
204,Mexico,Tlaxcala,4.375895,1,0,0.0,0.0,0,4873.2099609375,8.4915085,3.273364,-0.65622413,4.225373,8.039157,-0.08186548,-5.708791,-12.020844,3.462986,,16.4,268.96,0.6930999755859375,0.48038757,2.249,5.0580015,1.0
205,Mexico,Veracruz de Ignacio de la Llave,2.656358,0,1,0.0,1.0,0,5077.40087890625,8.532555,3.6296601,-0.5613297,4.189655,6.672033,-0.16173874,-5.173636,-12.043583,9.929832,,18.1,327.61002,1.4595,2.1301403,1.381,1.9071611,0.0
206,Mexico,Yucatán,1.746758,1,0,0.0,0.0,0,7387.70703125,8.907573,3.5438535,-0.65236974,4.122284,7.1035275,-0.1324465,-5.556039,-12.05026,39.676918,,25.9,670.81,1.1184000244140626,1.2508186,0.01,1e-04,0.0
207,Mexico,Zacatecas,2.656358,0,1,1.0,0.0,0,4687.755859375,8.452709,3.254243,-0.5348337,,,-0.08382088,-4.970046,-11.924972,0.10752496,,13.5,182.25,0.52,0.2704,2.543,6.466849,1.0
208,Panama,Bocas del Toro,-2.9,1,0,0.0,0.0,0,2624.199951171875,7.87,4.0976725,,,,-0.18512551,,-9.766158,,,26.47,700.6609,0.27000001072883606,0.072900005,0.0,0.0,0.0
209,Panama,Chiriqui,3.07,1,0,0.0,0.0,0,3442.81005859375,8.14,3.552487,,,,-0.08012607,,-9.924849,,,27.04,731.1616,0.2199999988079071,0.0484,0.055,0.003025,0.0
210,Panama,Coclé,3.21,1,0,0.0,0.0,0,1804.68994140625,7.5,4.0587173,,,,-0.062939785,,-9.929555,,,27.74,769.50757,0.12999999523162842,0.0169,0.07,0.0049,0.0
211,Panama,Colón,-2.3,1,0,0.0,0.0,0,12696.0302734375,9.45,3.7565382,,,,-0.038740814,,-9.930412,,,26.96,726.84155,0.3199999928474426,0.1024,0.002,4.0000004e-06,0.0
212,Panama,Darién,3.07,1,0,0.0,0.0,0,1828.800048828125,7.51,4.2165623,,,,-0.23952703,,-9.004852,,,27.15,737.1225,0.10999999940395355,0.0121,0.004,1.6000002e-05,0.0
213,Panama,Herrera,2.74,0,0,0.0,0.0,1,3175.169921875,8.06,3.3911471,,,,-0.10981484,,-9.984914,,,27.5,756.25,0.14000000059604645,0.0196,0.024,0.000576,0.0
214,Panama,Los Santos,2.51,0,0,0.0,0.0,1,3267.340087890625,8.09,3.2846637,,,,-0.11428913,,-9.8526325,,,27.71,767.84406,0.09000000357627869,0.0081,0.042,0.0017639999,0.0
215,Panama,Panamá,2.23,1,0,0.0,0.0,0,8180.7998046875,9.01,3.025291,,,,-0.027371207,,-10.076439,,,26.93,725.2249,0.1599999964237213,0.0256,0.0,0.0,0.0
216,Panama,Veraguas,2.74,1,0,0.0,0.0,0,2001.010009765625,7.6,3.9702919,,,,-0.16487466,,-9.900743,,,27.07,732.7849,0.20000000298023224,0.040000003,0.087,0.0075689997,0.0
217,Paraguay,Alto Paraguay,-0.03,1,0,0.0,0.0,0,5173.18994140625,8.55,3.7977338,,,,,-4.2586474,-8.568457,,,26.0,676.0,1.0299999713897705,1.0609,0.064,0.0040960005,1.0
218,Paraguay,Alto Paraná,-0.69,1,0,0.0,0.0,0,5612.77978515625,8.63,3.269569,,,,,-5.032738,-9.995687,,,20.0,400.0,1.850000023841858,3.4225001,0.189,0.035720997,1.0
219,Paraguay,Amambay,0.26,0,0,0.0,0.0,1,4402.1298828125,8.39,3.673766,,,,,-4.8093557,-9.79001,,,21.0,441.0,1.7300000190734863,2.9929001,0.607,0.368449,1.0
220,Paraguay,Asuncion*,0.26,1,0,0.0,0.0,0,7687.259765625,8.95,2.5726123,,,,,-5.457216,-9.963428,,,21.0,441.0,1.409999966621399,1.9880999,0.054,0.002916,1.0
221,Paraguay,Boquerón,-0.46,0,0,0.0,0.0,1,6419.06982421875,8.77,3.4934726,,,,,-4.47573,-9.025816,,,25.0,625.0,0.7400000095367432,0.54760003,0.128,0.016384002,1.0
222,Paraguay,Caaguazú,0.0,0,1,1.0,0.0,0,2994.070068359375,8.0,4.104295,,,,,-4.818486,-10.047075,,,20.0,400.0,1.6799999475479126,2.8223999,0.17,0.028900001,1.0
223,Paraguay,Caazapá,0.57,1,0,0.0,0.0,0,4002.2099609375,8.29,3.8732822,,,,,-4.5631137,-10.072766,,,20.0,400.0,1.649999976158142,2.7224998,0.155,0.024025,1.0
224,Paraguay,Canindeyú,0.14,0,0,0.0,0.0,1,6496.0498046875,8.78,3.6506581,,,,,-4.5065117,-9.999479,,,20.0,400.0,1.7400000095367432,3.0276,0.232,0.053823996,1.0
225,Paraguay,Central,-0.02,1,0,0.0,0.0,0,4597.91015625,8.43,3.0301337,,,,,-5.405607,-10.021274,,,21.0,441.0,1.5,2.25,0.164,0.026896002,1.0
226,Paraguay,Concepción,-0.04,1,0,0.0,0.0,0,3243.080078125,8.08,3.8670256,,,,,-4.80027,-9.821572,,,23.0,529.0,1.340000033378601,1.7956,0.044,0.001936,1.0
227,Paraguay,Cordillera,-0.02,1,0,0.0,0.0,0,3173.43994140625,8.06,3.5610461,,,,,-4.966926,-9.906424,,,21.0,441.0,1.5,2.25,0.179,0.032041002,1.0
228,Paraguay,Guairá,0.57,1,0,0.0,0.0,0,3834.6201171875,8.25,3.706228,,,,,-4.84834,-10.055508,,,20.0,400.0,1.659999966621399,2.7556,0.125,0.015625,1.0
229,Paraguay,Itapúa,1.19,1,0,0.0,0.0,0,4649.60986328125,8.44,3.6054978,,,,,-4.8799257,-9.888838,,,20.0,400.0,1.8799999952316284,3.5344,0.052,0.002704,1.0
230,Paraguay,Misiones,0.84,1,0,0.0,0.0,0,4537.169921875,8.42,3.6454499,,,,,-4.7934494,-9.955083,,,20.0,400.0,1.7100000381469727,2.9241002,0.061,0.0037210002,1.0
231,Paraguay,Paraguarí,0.5,1,0,0.0,0.0,0,2843.18994140625,7.95,3.5973122,,,,,-4.711603,-10.043337,,,20.0,400.0,1.600000023841858,2.5600002,0.087,0.0075689997,1.0
232,Paraguay,Presidente Hayes,-1.62,1,0,0.0,0.0,0,4880.68017578125,8.49,3.5409594,,,,,-4.4116454,-10.049534,,,25.0,625.0,1.149999976158142,1.3225,0.055,0.003025,1.0
233,Paraguay,San Pedro,-0.15,1,0,0.0,0.0,0,3039.1201171875,8.02,3.589059,,,,,-4.483074,-10.093323,,,22.0,484.0,1.5299999713897705,2.3409,0.064,0.0040960005,1.0
234,Paraguay,Ñeembucú,0.19,1,0,0.0,0.0,0,3653.3701171875,8.2,4.130355,,,,,-4.361196,-9.77679,,,20.0,400.0,1.4299999475479126,2.0449,0.044,0.001936,1.0
235,Peru, Amazonas,1.290953,1,0,0.0,0.0,0,2092.88623046875,7.6462994,3.9778109,-0.822491,,,-0.20826575,-4.3749876,,12.1,,14.845454,220.38751,0.9526272583007812,0.9074987,1.846,3.4077158,1.0
236,Peru, Ancash,1.217253,0,1,1.0,0.0,0,3193.90771484375,8.069,3.1822119,-0.7395347,,,-0.22696635,-4.64569,,36.6,,12.336364,152.18587,0.8637908935546875,0.7461347,3.135,9.828225,0.0
237,Peru, Apurímac,2.851311,0,1,0.0,1.0,0,1287.116455078125,7.1601596,3.9396381,-0.52062166,,,-0.4304153,-4.54861,,77.4,,14.966667,224.00113,0.9459666748046875,0.89485294,2.689,7.2307205,1.0
238,Peru, Arequipa,1.782292,1,0,0.0,0.0,0,7623.00732421875,8.938927,2.4248028,-0.7606512,4.3049655,6.55108,-0.07696183,-4.7400055,,19.3,,16.272728,264.80167,0.09206363677978516,0.008475713,2.413,5.8225694,0.0
239,Peru, Ayacucho,2.661142,0,1,1.0,0.0,0,1757.783935546875,7.4718094,3.7328963,-0.5525742,,,-0.37352934,-4.3883185,,71.3,,17.772728,315.86987,0.57319091796875,0.32854784,2.804,7.8624153,1.0
240,Peru, Cajamarca,1.870516,0,1,0.0,1.0,0,2254.531494140625,7.7206974,3.9415817,-0.65209097,,,-0.29929763,-4.5517526,,1.3,,14.590909,212.89462,0.6827182006835938,0.46610415,2.627,6.9011297,1.0
241,Peru, Cusco,2.851311,0,1,1.0,0.0,0,2413.792236328125,7.7889543,3.5496173,-0.5220223,,,-0.27787852,-4.88821,,64.9,,12.318182,151.73761,0.68169091796875,0.46470252,3.329,11.082241,1.0
242,Peru, Huancavelica,2.42611,0,1,1.0,0.0,0,1773.8018798828125,7.4808803,4.1206617,-0.8628864,,,-0.38984978,-4.355868,,67.3,,10.345454,107.02842,0.9814818115234375,0.96330655,3.98,15.8404,1.0
243,Peru, Huánuco,1.870516,1,0,0.0,0.0,0,2466.6025390625,7.810597,4.1125116,-0.8909047,,,-0.26656148,-4.6897593,,31.8,,20.372728,415.04807,0.3927909240722656,0.15428472,1.793,3.214849,1.0
244,Peru, Ica,3.772784,1,0,0.0,0.0,0,6036.2333984375,8.705536,1.9315214,-1.0176514,,,-0.05726618,-5.007545,,6.9,,21.199999,449.43994,0.007800000190734863,6.0840004e-05,0.446,0.198916,0.0
245,Peru, Junín,2.42611,1,0,0.0,0.0,0,3595.408447265625,8.187413,3.3911471,-1.067031,,,-0.1375028,-4.7436624,,15.3,,12.254545,150.17387,0.7211272583007813,0.52002454,3.495,12.215024,1.0
246,Peru, La Libertad,3.857093,0,1,0.0,1.0,0,4399.3857421875,8.38922,3.0726933,-0.7542801,,,-0.1332721,-4.878069,,0.6,,20.345455,413.93756,0.030227272033691407,0.000913688,0.028,0.00078400003,0.0
247,Peru, Lambayeque,4.606685,0,1,0.0,1.0,0,4050.03515625,8.30648,3.109061,-0.7681865,,,-0.112261616,-5.269497,,3.0,,21.6,466.56003,0.053390907287597655,0.0028505889,0.0,0.0,0.0
248,Peru, Lima,3.785225,1,0,0.0,0.0,0,7765.72314453125,8.957475,1.3350011,-0.7061816,,,-0.041131947,-4.9975166,,10.1,,19.363636,374.9504,0.0077818183898925785,6.0556697e-05,0.107,0.011449,0.0
249,Peru, Loreto,-0.2473601,1,0,0.0,0.0,0,4244.7001953125,8.353427,3.708682,-0.6444181,,,-0.106993385,-4.3696556,,5.5,,27.345455,747.7739,2.798800048828125,7.8332815,0.106,0.011236,1.0
250,Peru, Madre de Dios,-0.2473601,0,0,0.0,0.0,1,4242.27197265625,8.352854,2.7972813,-0.7113662,,,-0.079489544,-4.1204257,,28.8,,26.6,707.56,2.209875,4.8835473,0.192,0.036864,1.0
251,Peru, Moquegua,0.9414801,1,0,0.0,0.0,0,13295.4912109375,9.49518,2.3608541,-0.669784,4.282552,6.55108,-0.08922179,-4.5569515,,23.8,,19.554546,382.38028,0.017311111450195312,0.00029967458,1.534,2.353156,0.0
252,Peru, Pasco,2.42611,0,1,1.0,0.0,0,5360.8017578125,8.586869,3.468856,-0.73980844,,,-0.15765293,-4.3630557,,14.2,,4.927273,24.278017,1.00136669921875,1.0027353,4.326,18.714277,1.0
253,Peru, Piura,3.48407,1,0,0.0,0.0,0,2591.29541015625,7.8599133,3.3322046,-0.7538471,4.372607,8.432179,-0.16935411,-4.908982,,0.4,,24.454546,598.02484,0.24435455322265626,0.059709147,0.024,0.000576,0.0
254,Peru, Puno,2.202286,0,1,1.0,0.0,0,1670.5535888671875,7.4209104,3.908015,-0.85796446,,,-0.24025808,-4.839526,,76.5,,10.054545,101.09388,0.7917999877929688,0.6269472,3.808,14.500865,1.0
255,Peru, San Martín,1.870516,1,0,0.0,0.0,0,2193.036865234375,7.6930428,3.218876,-0.8348181,,,-0.12698126,-4.624608,,3.2,,22.663637,513.64044,1.364581787109375,1.8620834,0.723,0.522729,1.0
256,Peru, Tacna,0.9414801,1,0,0.0,0.0,0,5687.75732421875,8.646071,1.7917595,-0.8087302,4.275276,6.6783423,-0.07450355,-4.9045067,,24.5,,17.718182,313.93396,0.026545454025268554,0.0007046611,0.557,0.31024897,0.0
257,Peru, Tumbes,2.849462,1,0,0.0,0.0,0,2752.93212890625,7.920422,1.9600948,-0.99411064,4.372607,8.432179,-0.065583974,-4.748429,,0.5,,25.345455,642.3921,0.5307636108398438,0.28171,0.004,1.6000002e-05,0.0
258,Peru, Ucayali,-0.2473601,0,0,0.0,0.0,1,2869.164794921875,7.9617763,3.775057,-0.9436347,,,-0.09496684,-4.5742626,,12.6,,26.527273,703.6962,1.9187091064453126,3.6814446,0.157,0.024649002,1.0
259,US,Alabama,-1.048222,0,1,0.0,1.0,0,25293.876953125,10.138318,2.7788193,-0.7444405,,,,-6.119298,-13.26599,0.5094345,26.253708,19.765625,390.67993,1.4551025390625,2.1173234,0.075,0.005625,0.0
260,US,Arizona,-0.9680302,1,0,0.0,0.0,0,30262.4296875,10.317662,2.6318889,-0.79850775,,,,-6.260652,-13.322641,5.1338997,3.1875927,19.5,380.25,0.27264358520507814,0.074334525,0.342,0.116964005,1.0
261,US,Arkansas,-2.391023,0,1,0.0,1.0,0,24380.77734375,10.10155,2.76001,-0.7808861,,,,-5.9954724,-13.28394,0.6751449,15.883421,18.270832,333.8233,1.3906500244140625,1.9339075,0.091,0.008281,1.0
262,US,California,0.7100578,1,0,0.0,0.0,0,37543.859375,10.533265,2.653242,-0.7444405,4.3463993,7.724373,,-6.3830266,-13.257433,1.0331824,7.0167427,17.770832,315.80246,0.4063662109375,0.16513349,0.004,1.6000002e-05,0.0
263,US,Colorado,-2.617787,0,0,0.0,0.0,1,39240.29296875,10.577459,2.2300143,-0.8255364,4.091006,6.3288293,,-6.0661883,-13.215973,1.0586317,3.9497507,10.7,114.49,0.29992318725585937,0.08995392,1.613,2.6017692,1.0
264,US,Connecticut,0.0733558,1,0,0.0,0.0,0,46472.62109375,10.746618,2.0668628,-0.7402388,,,,-6.0322866,-13.213761,0.28939715,9.302591,11.75,138.0625,1.0896600341796876,1.187359,0.013,0.000169,0.0
265,US,Delaware,-0.0649935,1,0,0.0,0.0,0,53242.96875,10.882621,2.2192035,-0.8462984,,,,-6.2046576,-13.409297,0.35441434,19.552614,13.875,192.51562,1.0373360595703125,1.0760661,0.005,2.5e-05,0.0
266,US,Florida,-1.929778,0,1,0.0,1.0,0,28971.990234375,10.274085,2.5257287,-0.7550226,,,,-6.3424416,-13.240179,0.3430782,14.965369,24.706732,610.4226,1.3417841796875,1.8003848,0.053,0.002809,0.0
267,US,Georgia,-0.9100031,0,1,0.0,1.0,0,35012.98046875,10.463474,2.5649493,-0.77435726,,,,-6.4759727,-13.28606,0.26928005,29.106354,19.78125,391.29785,1.22775146484375,1.5073737,0.304,0.092415996,0.0
268,US,Idaho,-2.435209,0,0,0.0,0.0,1,26798.41796875,10.196098,2.4680996,-0.8509713,,,,-5.9331956,-13.129089,1.3911841,0.4301672,11.25,126.5625,0.3105574035644531,0.0964459,0.834,0.695556,1.0
269,US,Illinois,-1.615148,1,0,0.0,0.0,0,36819.05078125,10.513771,2.3702438,-0.78526247,,,,-6.1012793,-13.256072,0.2544755,15.404074,11.175,124.88063,0.928014404296875,0.86121076,0.182,0.033124,1.0
270,US,Indiana,-2.055906,0,0,0.0,0.0,1,31535.578125,10.358871,2.2512918,-0.85802186,,,,-6.1238537,-13.225671,0.26337206,8.493753,12.421875,154.30298,0.996759521484375,0.99352956,0.221,0.048841,1.0
271,US,Iowa,-1.558018,0,0,0.0,0.0,1,30566.53125,10.327661,2.2082744,-0.8722738,,,,-5.7860775,-13.227356,0.31054956,2.1368809,9.890625,97.82446,0.83210400390625,0.69239706,0.267,0.071288995,1.0
272,US,Kansas,-2.645134,0,0,0.0,0.0,1,30564.748046875,10.327602,2.2925348,-0.83240926,,,,-5.8361716,-13.336496,0.9474445,5.8587604,13.6875,187.34766,0.6757924194335938,0.4566954,0.273,0.074529,1.0
273,US,Kentucky,-3.769328,0,0,0.0,0.0,1,27472.9921875,10.220959,2.76001,-0.759287,,,,-6.0116673,-13.328102,0.2154363,7.4010973,14.984375,224.5315,1.1932919921875,1.4239458,0.151,0.022800999,1.0
274,US,Louisiana,-0.8923156,0,1,0.0,1.0,0,29699.412109375,10.2988825,2.9755297,-0.7277386,,,,-6.2046576,-13.309429,0.57631004,32.844128,22.0,484.0,1.4206219482421876,2.0181668,0.014,0.00019600001,0.0
275,US,Maine,-2.202645,1,0,0.0,0.0,0,27550.705078125,10.2237835,2.3887627,-0.8347108,,,,-5.6664867,-13.327692,0.5623176,0.5355406,6.3125,39.847656,1.02793798828125,1.0566565,0.02,0.0004,0.0
276,US,Maryland,-2.620714,1,0,0.0,0.0,0,33468.98828125,10.418375,2.1400661,-0.8347108,,,,-6.2046576,-13.300817,0.29700172,28.450602,14.4375,208.4414,1.035303955078125,1.0718542,0.0,0.0,0.0
277,US,Massachusetts,0.7756522,1,0,0.0,0.0,0,42938.1328125,10.667516,2.2300143,-0.77002823,,,,-6.1284304,-13.307419,0.2420567,5.5368195,10.541662,111.12664,1.170177978515625,1.3693165,0.002,4.0000004e-06,0.0
278,US,Michigan,-2.002834,1,0,0.0,0.0,0,33416.4921875,10.416805,2.3513753,-0.82098055,4.334673,7.157216,,-6.0116673,-13.27243,0.60002905,14.495566,7.8819437,62.12504,0.8148601684570312,0.6639971,0.257,0.066049,1.0
279,US,Minnesota,-1.409693,1,0,0.0,0.0,0,37125.6640625,10.522064,2.0668628,-0.85331595,4.328758,6.985873,,-5.8569336,-13.211998,1.136448,3.5505548,5.6625,32.063904,0.7100316162109375,0.5041449,0.228,0.051984,1.0
280,US,Mississippi,-0.221942,0,1,0.0,1.0,0,22205.59765625,10.0081,2.9907198,-0.7381446,,,,-6.180207,-13.151229,0.4125132,36.599712,19.583332,383.5069,1.4219765625,2.0220172,0.08,0.0064,0.0
281,US,Missouri,-4.026873,0,1,0.0,1.0,0,31059.8203125,10.34367,2.4595888,-0.8007324,,,,-5.9331956,-13.250869,0.4548398,11.416178,14.28125,203.9541,0.9983469848632812,0.9966967,0.181,0.032760996,1.0
282,US,Montana,-2.128692,0,0,0.0,0.0,1,23326.744140625,10.057356,2.6810215,-0.83011305,,,,-5.255258,-13.591198,6.3248973,0.3036781,7.604169,57.823383,0.3506045837402344,0.122923575,1.262,1.5926439,1.0
283,US,Nebraska,-1.520918,0,0,0.0,0.0,1,32074.5,10.375816,2.272126,-0.85802186,,5.043425,,-5.4307065,-13.173301,0.8828253,4.062146,10.734375,115.22681,0.6043930053710938,0.3652909,0.69,0.4761,1.0
284,US,Nevada,-2.840576,0,0,0.0,0.0,1,36867.51171875,10.515086,2.3513753,-0.83011305,,,,-6.431521,-13.354929,1.3747321,7.0493784,12.3,151.29001,0.20294599914550782,0.041187078,1.462,2.137444,1.0
285,US,New Hampshire,-0.7943333,1,0,0.0,0.0,0,34737.19921875,10.455566,1.8718022,-0.8818893,,,,-5.8997974,-13.226049,0.2424397,0.73901576,2.375,5.640625,1.7186910400390625,2.953899,0.084,0.0070559997,0.0
286,US,New Jersey,-0.0649935,1,0,0.0,0.0,0,40262.16015625,10.603168,2.1400661,-0.7765288,,,,-6.1705914,-13.295694,0.23769008,13.923636,13.6875,187.34766,1.07010205078125,1.1451184,0.015,0.000225,0.0
287,US,New Mexico,-0.9680302,1,0,0.0,0.0,0,27299.9296875,10.21464,2.9123507,-0.7765288,4.01458,6.0473723,,-6.023988,-13.1323595,9.897936,1.9594128,15.458331,238.96,0.3094565734863281,0.09576337,2.152,4.631104,1.0
288,US,New York,-1.307471,1,0,0.0,0.0,0,39934.63671875,10.594999,2.6810215,-0.6951492,4.347694,5.857933,,-6.371262,-13.271365,0.44849214,16.394756,11.243056,126.40632,1.0150404052734374,1.030307,0.02,0.0004,0.0
289,US,North Carolina,-2.04188,1,0,0.0,0.0,0,33565.0625,10.421241,2.5095992,-0.7940731,,,,-6.2659016,-13.222003,1.2528359,21.866768,17.28125,298.6416,1.2068809814453125,1.4565617,0.09,0.0081,0.0
290,US,North Dakota,-2.026884,0,0,0.0,0.0,1,27723.177734375,10.230024,2.4765384,-0.8462984,4.310799,6.163315,,-5.3391395,-13.367347,4.93524,0.61688524,5.8541627,34.27122,0.4113954162597656,0.16924618,0.516,0.26625597,1.0
291,US,Ohio,-2.138458,0,0,0.0,0.0,1,32205.919921875,10.379906,2.360854,-0.8187104,4.2801323,6.55108,,-6.137647,-13.254971,0.21871766,11.623737,11.3984375,129.92438,0.9507855224609375,0.9039931,0.234,0.054755997,1.0
292,US,Oklahoma,-1.411041,0,0,0.0,0.0,1,25646.759765625,10.152172,2.6878474,-0.7874578,,,,-5.8674784,-13.169751,8.293094,7.920917,17.59375,309.54004,0.9391649780273438,0.88203084,0.359,0.12888099,1.0
293,US,Oregon,-0.5164778,0,0,0.0,0.0,1,32519.759765625,10.389604,2.451005,-0.8255364,,,,-6.0116673,-13.250693,1.363151,1.6782577,11.9140625,141.94489,0.8501062622070312,0.7226806,0.058,0.0033639998,0.0
294,US,Pennsylvania,-2.003007,1,0,0.0,0.0,0,31398.451171875,10.354514,2.3978953,-0.7940731,4.2890887,6.4769726,,-6.114763,-13.245975,0.1511513,10.088386,12.015625,144.37524,1.0198417358398437,1.0400772,0.108,0.011664,0.0
295,US,Rhode Island,0.7756522,1,0,0.0,0.0,0,31789.501953125,10.366892,2.4765384,-0.78307194,,,,-6.105754,-13.125821,0.50202537,4.598517,11.5,132.25,1.1564620361328124,1.3374045,0.002,4.0000004e-06,0.0
